#NAME	H800_swab_1_S1	H800_swab_2_S1	H801_swab_1_S1	H802_swab_1_S1	H802_swab_2_S1	H803_swab_1_S1	H803_swab_2_S1	H804_swab_1_S1	H804_swab_4_S1	H805_swab_1_S1	H805_swab_2_S1	H806_swab_1_S1	H806_swab_2_S1	H807_swab_1_S1	H807_swab_2_S1	H809_swab_1_S1	H809_swab_2_S1	H810_swab_1_S1	H813_swab_3_S1	H813_swab_4_S1	H814_chip_2_S1	H814_chip_S1	H815_chip_S1	H817_chip_S1	H817_swab_1_S1	H817_swab_2_S1	H818_swab_1_S1	H818_swab_2_S1	H819_swab_1_S1	H819_swab_2_S1	H820_swab_1_S1	H820_swab_2_S1	H821_chip_S1	H821_swab_1_S1	H821_swab_2_S1	H822_swab_1_S1	H822_swab_2_S1	H823_chip_S1	H823_swab_1_S1	H825_swab_1_S1	H825_swab_2_S1	H827_chip_S1	H827_swab_1_S1	H827_swab_2_S1	H831_chip_2_S1	H831_chip_S1	H831_swab_1_S1	H831_swab_2_S1	H833_swab_1_S1	H834_swab_1_S1	H834_swab_2_S1	H835_chip_2_S1	H835_chip_S1	H837_swab_1_S1	H837_swab_2_S1	H838_chip_S1	H840_chip_S1	H840_swab_1_S1	H840_swab_2_S1	H841_chip_S1	H841_swab_1_S1	H841_swab_2_S1
o__Mycosphaerellales	762	6699	1793	645445	406302	125216	6752	379858	22496	30507	17365	1811	2122	48129	53429	51417	97819	334	21553	30322	687	227	1057	1634	167661	455950	96506	52303	19940	11341	39088	101418	5063	27678	5275	1116633	286398	155	238162	318321	893681	391	32574	17270	53827	47	61323	94798	14221	333978	480338	64	181	35119	10736	113	43461	124420	27238	4061	51250	1416
o__Acidaminococcales	23	32	11	7	48	26	33	18	4	65	30	94	148	153	318	5	12	10	35	58	21	149	45	6	26	30	57	10	1	5	95	8	166	6	90	28	22	2	38	63	33	14	121	4	15	0	66	173	132	18	16	23	62	8	2	64	32	15	91	15	65	122
o__Cercomonadida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Phycisphaerales	326	1079	707	507	783	437	159	1551	273	545	524	412	258	570	821	134	290	166	981	1290	142	1252	1133	143	552	1549	228	378	145	166	131	435	1231	263	344	859	653	33	1441	1156	545	358	57	54	86	8	283	389	116	508	727	287	949	270	471	921	408	205	264	645	712	467
o__Watanabeales	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	4	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	2	0	0	0	0	0
o__Spionida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Procellariiformes	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Suberitida	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Motilibacterales	73	54	138	139	173	44	28	202	69	72	252	37	46	153	109	20	10	77	72	96	498	5110	5551	391	86	329	37	27	28	12	67	38	842	86	134	191	89	21	285	136	86	97	7	2	9	1	69	25	35	147	240	306	1304	13	34	2064	58	13	50	38	15	50
o__Rhodellales	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	1	0	2	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	8	0
o__Pelliales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Pavlovales	3	65	5	20	10	15	7	12	14	18	16	10	19	6	4	6	7	4	76	26	13	20	20	1	10	26	12	8	10	46	6	13	27	6	7	16	5	9	18	24	13	26	87	2	1	0	9	9	7	33	38	10	26	4	1	47	21	6	7	23	16	17
o__Polystomatidea	4	9	4	15	15	4	5	12	30	13	6	0	0	6	6	40	4	2	3	25	0	3	13	8	11	8	6	3	36	7	18	5	0	5	3	10	13	0	5	3	3	2	9	2	2	0	2	2	4	3	1	2	1	0	0	1	0	6	9	0	3	2
o__Charales	27	128	15	59	62	21	5	122	58	54	21	55	20	41	39	40	16	56	242	173	13	65	25	22	95	128	23	40	77	100	64	55	44	59	35	122	78	0	119	81	60	27	45	52	9	0	47	23	44	65	74	15	61	7	28	69	24	32	26	36	40	44
o__Eunotiales	0	0	0	7	26	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Neisseriales	784	626	813	261	1627	265	257	427	363	855	4073	3371	920	741	391	111	783	3811	378	2298	348	716	607	155	202	467	209	107	122	2901	268	170	305	1351	2450	271	265	11	457	354	268	107	432	119	819	3	248	444	4734	251	387	136	534	109	331	183	140	6487	4602	161	3854	6409
o__Mesoaciditogales	24	9	3	6	4	8	0	3	3	26	5	27	20	77	176	3	0	0	5	2	4	99	43	2	7	7	5	2	1	0	3	0	75	0	2	5	1	0	1	53	21	15	73	0	1	0	4	23	11	7	2	16	106	0	1	57	24	6	21	57	24	12
o__Euonychophora	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
o__Eubacteriales	8068	5117	3508	3056	6346	4748	7687	3472	2800	25443	7524	27065	25425	51055	50766	1168	2802	4547	5156	10220	2356	17142	9104	1672	4572	4551	13958	1836	932	3695	15261	943	10295	2648	22466	4328	3949	417	4459	8133	3862	5436	22277	2429	5172	49	20380	47707	26071	5235	12431	3488	11572	2695	3028	11405	3364	4444	150132	7126	86416	13615
o__Candidatus Cryosericales	5	0	5	8	5	2	0	6	6	10	17	64	11	8	8	2	2	5	9	17	9	52	57	4	5	24	4	3	2	2	2	4	40	1	2	11	4	7	17	28	11	35	11	0	4	0	20	24	48	20	21	13	44	3	4	25	21	10	14	40	8	37
o__Lamiales	838	2514	2732	1273	6623	95	241	1457	3627	826	33457	76849	676	410	246	216	323	11868	541	1139	65	168	171	17	669	1055	703	325	798	1191	647	1163	77	552	821	3213	628	2	1014	367	557	21	512	390	195	2	234	259	96756	364	338	12	61	33	89	76	22	483	483	28	1428	957
o__Leptospirales	108	111	128	52	78	55	71	113	74	434	791	244	281	302	109	78	424	46	151	234	88	647	280	14	101	130	110	24	88	45	90	55	267	60	144	88	82	23	145	238	98	144	146	27	114	2	97	218	187	198	413	133	400	30	29	309	106	266	507	161	1583	564
o__Licmophorales	0	0	0	0	0	0	0	0	0	1	29	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Kalamavirales	0	0	0	0	0	4	0	1	0	0	0	0	0	1	1	0	0	0	3	2	0	1	64	0	0	1	0	0	0	3	0	2	2	11	0	3	0	0	2	3	0	0	0	0	0	0	1	201	1	0	0	0	0	0	0	0	0	0	2	13	8	2
o__Pseudanabaenales	288	519	390	1321	1253	529	134	1286	302	3996	1017	984	966	562	694	200	815	321	848	921	378	3000	2002	123	444	1128	171	592	497	472	149	1296	2614	2621	458	1259	1882	128	8324	3378	951	1151	323	142	259	7	194	545	351	4413	4089	772	2787	205	207	1883	797	762	816	7075	4124	1507
o__Dendrochirotida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Glycomycetales	194	99	244	119	214	81	82	439	338	192	192	151	169	240	153	38	28	33	130	126	624	1345	2356	493	373	162	257	73	64	130	338	41	599	40	86	97	80	86	160	281	105	266	15	32	20	0	97	123	148	258	624	267	879	9	20	736	110	41	69	140	115	103
o__Poales	405	415	391	1058	1643	736	102	1429	353	619	823	569	243	1511	260	538	437	432	703	1323	183	404	479	258	686	2256	638	937	909	677	474	633	183	909	918	2861	4045	27	2738	1859	712	177	492	208	536	4	237	330	409	237	1028	103	422	117	174	137	146	4287	1121	174	2756	1211
o__Bucerotiformes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
o__Synurales	0	0	0	2	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0
o__Thermoflexales	0	4	0	2	2	2	3	10	1	14	2	16	14	10	4	0	3	0	15	5	12	247	46	1	4	14	6	1	1	2	3	0	26	1	7	1	0	1	10	41	7	75	6	0	0	0	10	21	19	92	335	25	78	3	0	148	9	12	3	38	16	1
o__Rotaliida	0	6	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	2	0	0	5	0	0	0	0	2	0	0	0	3	0	0	0	1	8	0	1	0	0	0	0	0	0	0	2	0	8	2	2	0	3	0	2	0	0
o__Verongiida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Struthioniformes	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Musophagiformes	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Scolopendromorpha	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
o__Carnivora	7	27	7	72	421	237	8	72	20	10	6	22	6	27	53	82	34	13	39	228	436	109	140	199	41	37	32	7	22	61	31	23	37	147	14	88	42	1	22	70	49	23	20	14	233	0	18	21	34	39	57	1	8	44	57	36	19	41	21	17	20	4
o__Thermococcales	17	16	13	18	59	171	8	51	11	43	301	22	21	38	13	0	14	54	13	20	13	158	20	26	39	53	3	26	4	27	12	11	99	14	43	85	45	1	32	99	35	194	4	3	15	0	31	36	6	18	17	66	181	160	271	128	51	15	66	150	136	81
o__Saccharomycetales	285	1077	325	11768	5731	1733	458	1502	1874	1417	352	181	129	798	782	2799	1193	172	2426	2190	545	212	156	362	5870	5857	2382	2101	2393	1004	2289	2026	93	1514	490	2093	1494	13	1298	1747	2428	105	4470	2035	1990	5	1870	2495	237	1372	1710	47	139	127	122	63	162	970	144	78	153	228
o__Candidatus Saccharimonadales	10	324	33	4	449	7	3	75	35	20	42	6	6	319	38	3	4	6	14	193	12	50	33	9	5	14	0	3	3	3	36	8	1	8	0	21	12	0	26	16	7	1	2	2	24	0	6	6	1	12	5	6	10	0	5	20	5	3	3	1	3	2
o__Scleractinia	36	121	31	87	266	73	113	104	65	498	434	42	88	43	16	80	37	93	127	80	11	32	46	18	56	99	42	103	52	62	65	55	26	37	71	88	213	3	163	55	87	7	112	17	86	0	70	75	37	41	76	10	28	10	1	14	14	27	212	12	261	663
o__Pasteurellales	223	108	197	55	349	79	141	79	131	456	543	405	777	378	502	71	1368	154	52	874	118	289	112	62	112	58	369	56	122	93	427	352	85	82	272	75	65	13	108	139	67	31	312	136	314	0	229	411	268	57	73	45	118	17	22	73	38	692	479	39	402	683
o__Crossosomatales	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
o__Coleochaetales	0	0	0	3	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	3	1	0	6	3	0	2	16	0	5	0	6	0	0	4	0	9	0	3	2	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
o__Opisthorchiida	2	6	5	9	45	67	0	15	20	6	3	5	0	9	2	15	7	0	35	23	3	19	9	28	39	14	15	43	13	2	10	3	3	10	7	45	48	3	14	9	8	12	13	5	15	0	3	4	4	8	7	0	3	235	382	1	2	7	1	4	7	9
o__Cavosteliida	45	250	32	398	350	169	32	731	206	117	519	10	25	39	21247	212	43	12	340	277	3	86	259	13	198	1091	78	192	188	46	158	115	51	84	29	1173	804	1	1426	119	149	11	89	49	20	0	36	97	6331	121	190	12	26	251	124	28	5	86	37	13	90	125
o__Petitvirales	1	3	7	4	0	2	0	4	3	8	2	0	3	2	2	0	0	0	0	2	0	1	6	1	0	2	0	0	0	2	1	1	2	2	5	1	0	0	0	0	1	0	1	0	0	0	0	1	3	0	5	1	0	0	1	3	0	0	0	0	5	5
o__Candidatus Gastranaerophilales	6	6	3	5	5	1	4	4	0	53	2	4	6	11	21	4	2	1	5	10	0	8	9	0	7	4	1	2	2	0	19	0	51	2	14	12	1	0	7	24	17	7	1	1	3	0	5	14	4	9	8	2	17	6	2	3	6	11	5	3	30	12
o__Mucorales	218	783	149	1747	1110	358	297	1427	1086	469	195	56	106	355	438	1393	478	117	2802	2642	12	42	31	48	1313	1459	860	498	1678	700	1208	738	45	1182	390	584	391	2	413	304	364	32	1398	748	108	0	1251	847	148	4752	194	31	57	988	147	18	12	343	48	12	42	28
o__Chiroptera	6	10	6	60	497	8008	14	95	44	23	12	12	9	12	26	87	45	31	31	251	517	9	86	100	35	42	39	22	19	25	30	25	15	161	9	139	54	0	28	101	71	21	19	13	357	0	11	26	2	16	40	4	1	6	23	35	18	19	40	31	33	19
o__Sirenia	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
o__Cheilostomatida	4	6	0	9	33	8	0	14	11	4	0	4	0	6	2	4	5	1	21	11	6	5	19	3	13	11	7	12	5	4	4	6	6	10	2	19	73	0	25	13	10	23	9	1	0	0	4	4	5	3	15	0	6	4	7	21	15	8	2	24	0	1
o__Myliobatiformes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Elusimicrobiales	0	2	0	4	6	0	0	0	1	0	0	9	0	0	0	0	0	2	3	2	1	17	0	0	3	4	2	0	4	0	0	0	3	2	2	4	3	0	4	0	2	0	10	0	1	0	1	2	12	1	1	0	0	0	2	1	0	4	8	0	9	4
o__Nebulidida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Porellales	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Methanomicrobiales	71	76	95	84	133	288	39	113	41	196	222	171	164	142	133	21	30	43	87	141	66	704	514	68	128	107	38	158	27	63	31	26	729	38	58	113	75	31	186	652	157	672	31	23	41	7	67	179	98	211	363	179	610	326	421	731	270	116	213	748	308	217
o__Ostreida	5	25	0	82	100	36	4	27	11	16	12	4	18	35	10	48	10	14	39	42	4	10	55	2	35	33	10	34	23	35	18	19	5	15	30	77	105	4	68	29	23	11	30	5	8	0	10	7	6	11	18	3	5	4	4	6	5	12	11	7	8	6
o__Podicipediformes	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Diaporthales	195	945	333	4765	3930	512	288	3770	830	760	131	233	84	1313	837	2070	1761	257	2808	3810	30	25	76	64	4967	6583	3494	1692	3874	2686	3062	7644	52	4500	961	2149	1307	7	2878	1482	2049	81	5536	2628	130	0	1752	348	140	1489	1851	34	101	254	249	26	118	690	83	69	97	46
o__Primates	143	368	203	2484	33602	8059	696	3360	433	188	63	67	32	173	963	3400	1067	1412	357	13672	32111	385	4315	6631	192	568	1091	301	310	588	375	471	364	10398	175	3764	1387	16	612	3962	3514	400	312	252	20025	8	340	1165	100	908	1057	35	87	411	1153	1941	1089	547	1211	357	622	118
o__Gracilariales	40	10	81	4	9	4	1	1	5	16	3	19	8	8	2	0	1	3	15	7	0	13	8	2	5	7	12	4	5	3	1	1	5	8	14	5	2	0	9	7	8	1	19	12	1	0	12	14	1	5	3	0	3	0	1	0	3	1	1	9	4	4
o__Alteromonadales	974	1869	1186	272	482	517	372	575	1032	1292	3817	3441	2298	1892	1588	142	2138	1018	337	523	384	1442	697	229	285	475	246	143	152	551	217	147	648	275	998	357	271	36	501	676	256	431	390	343	647	1	397	861	2741	326	500	234	726	80	131	404	260	4159	2836	1922	3357	3221
o__Sapindales	6	11	25	91	412	40	5	223	24	92	24	34	12	59	89	67	101	15	93	288	4	5	1	1	87	278	68	114	401	118	106	274	6	242	177	549	287	0	400	194	233	6	30	11	16	0	29	28	2	29	21	1	3	12	51	2	4	47	21	5	3	25
o__Nitrospirales	497	690	645	273	454	233	90	805	193	506	1024	821	435	552	347	65	217	347	640	659	187	1719	1877	61	342	867	194	137	117	371	105	184	864	250	557	477	314	41	1023	996	312	458	90	57	160	4	155	338	718	789	1743	270	1107	110	108	861	325	749	760	649	1120	1094
o__Chitonida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Candidatus Nanosyncoccales	0	0	6	4	11	4	2	25	2	2	2	2	0	10	4	3	9	0	4	45	0	0	0	0	4	11	2	4	0	2	2	12	0	0	0	6	1	0	34	7	11	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	4	0	0	1	3
o__Pimascovirales	4	7	6	6104	18	2	0	5	7	5	4	14	0	0	10	2	42	0	10	14	4	0	2	0	86	492	203	1161	182	6	59	2	0	2	0	10	3	0	2	12	3	1	6686	93	9	0	3	1	1	2	4	1	3	0	0	0	0	3	5	0	0	5
o__Cyclophyllidea	8	13	7	18	53	24	4	22	17	13	2	8	7	13	13	13	24	21	28	19	1	1	9	2	32	19	13	29	17	13	9	18	3	5	13	74	45	0	30	14	36	19	16	4	3	0	9	16	13	25	37	0	9	7	3	6	1	10	1	2	2	12
o__Pinales	4	12	6	78	85	13	6	217	13	25	4	26	0	8	7	27	85	3	106	339	20	0	3	5	82	108	46	167	60	678	36	230	0	158	59	731	114	0	356	192	541	5	35	3	31	0	9	19	111	22	0	0	29	9	3	0	16	13	5	9	12	3
o__Kathablepharidacea	0	0	0	5	11	2	0	2	0	2	0	0	0	2	0	0	0	2	7	2	0	0	0	0	4	15	3	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	4	3	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0
o__Chloropicales	41	55	9	20	26	8	10	12	24	39	7	23	14	165	260	25	18	7	89	33	3	24	66	3	24	20	15	6	30	9	42	18	9	26	11	19	25	2	56	41	18	21	10	14	0	0	10	17	8	41	35	16	88	5	3	12	10	7	3	32	9	13
o__Sobelivirales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Strepsiptera	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Candidatus Nanosynbacterales	1	2	3	0	5	0	0	5	0	0	0	0	4	13	4	0	2	0	0	4	0	0	5	0	0	2	0	0	2	0	0	2	2	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
o__Sulfolobales	19	25	9	28	38	92	33	16	149	61	29	31	33	72	19	120	38	12	81	64	35	281	169	62	21	14	48	41	116	91	58	46	110	65	41	12	7	9	18	109	44	111	36	16	14	2	23	24	26	51	41	99	323	99	102	109	56	20	18	55	15	13
o__Limnochordales	23	31	31	4	13	23	5	16	6	32	10	22	37	69	63	2	1	2	17	16	36	295	201	10	12	36	9	16	4	2	2	14	67	5	13	21	23	25	29	48	25	42	1	4	1	0	6	40	11	55	201	23	54	73	64	97	35	11	16	92	18	23
o__Trechisporales	0	15	2	55	16	10	0	38	34	12	3	0	4	8	9	46	7	4	19	18	1	1	4	3	36	37	16	18	46	13	61	29	2	23	7	26	14	1	26	13	18	2	29	12	7	0	8	7	4	31	28	0	2	2	3	4	2	8	0	2	9	2
o__Strigiformes	0	1	0	0	4	0	0	2	0	0	2	0	0	2	0	1	2	2	0	0	6	0	2	0	2	21	1	1	1	0	0	0	2	1	2	2	1	0	1	0	1	6	1	0	0	0	2	0	0	0	3	0	0	0	0	2	0	0	0	0	0	2
o__Candidatus Nanoperiomorbales	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Martellivirales	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Actinomycetales	1932	1073	1387	532	19427	581	994	1515	4458	2885	1951	1414	2459	2024	6259	318	132	327	413	1265	3936	8854	6846	1979	462	608	784	99	529	890	1194	170	1751	359	653	531	430	617	781	833	423	628	198	160	2212	5	1939	663	763	720	1345	3027	9358	88	174	1977	271	236	398	556	345	823
o__Grimmiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Trochodendrales	1	0	2	41	55	9	8	119	10	32	13	10	0	11	2	16	31	0	13	23	2	2	2	0	34	61	12	89	40	23	9	88	0	53	43	213	60	0	238	73	220	0	11	0	0	0	5	16	4	1	1	2	1	5	6	2	0	8	5	0	4	4
o__Cyclopoida	0	0	0	2	8	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
o__Sessilida	3	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Orthoptera	7	22	6	24	39	24	4	35	9	10	7	3	2	12	20	18	15	2	29	60	4	6	49	5	23	31	9	41	4	4	9	11	17	8	6659	55	584	4	465	35	16	44	38	6	6	0	3	11	5	7	59	3	12	5	0	17	5	4	13	4	2	34
o__Priapulimorphida	2	16	3	30	61	36	3	27	8	7	16	4	0	12	1	10	3	2	22	11	2	8	5	0	18	15	6	137	7	6	11	5	2	2	4	54	72	2	43	10	6	2	4	4	1	0	2	3	1	6	7	4	10	0	2	1	1	6	1	0	3	3
o__Acipenseriformes	1	2	2	12	17	5	2	1	1	1	1	0	7	2	2	1	4	6	4	7	9	101	0	0	9	15	5	7	2	1	3	3	0	3	0	13	17	0	23	0	2	0	5	2	10	0	2	2	1	4	32	0	2	0	0	1	1	5	0	1	17	0
o__Malpighiales	1849	2093	1980	6630	5533	487	313	6323	1258	1109	8794	1899	589	1402	1014	1621	12739	4001	2010	3836	55	65	136	20	3026	3421	3131	811	1939	2195	1955	3553	112	3118	12684	3464	1406	3	2165	1286	2757	56	4313	2095	1813	2	1469	458	981	1643	1807	11	33	166	1699	28	81	17143	22068	40	10379	17218
o__Chlorobiales	38	83	73	35	50	124	41	69	20	311	430	258	77	191	24	6	23	112	95	69	42	214	127	13	57	78	22	43	8	14	11	28	280	19	976	47	49	13	83	312	72	151	29	4	41	0	33	100	145	136	345	62	209	34	54	150	47	123	201	143	431	509
o__Ourlivirales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Ginkgoales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
o__Gloeobacterales	150	99	187	61	76	20	29	54	22	192	144	48	26	154	320	9	46	26	91	114	29	389	317	5	36	91	13	15	18	25	13	50	71	115	24	51	124	3	239	147	29	56	13	10	13	2	25	43	59	181	145	47	167	4	11	159	20	38	72	405	232	64
o__Acrospermales	23	218	51	1386	784	76	32	1085	163	144	12	16	9	155	116	508	344	7	479	646	7	3	12	5	663	537	610	152	532	380	619	676	5	834	227	380	216	0	361	292	410	2	1410	622	38	0	422	61	23	409	566	0	0	26	9	0	3	156	10	1	11	8
o__Thermoplasmatales	35	12	8	39	30	231	5	42	6	48	46	68	82	50	16	6	11	10	33	33	26	272	210	119	66	40	16	118	0	2	53	5	186	14	21	52	39	5	25	285	104	386	7	11	5	6	23	50	11	207	511	43	131	567	410	268	139	11	28	406	98	21
